time,ds_id,lon,lat
8752,4,118.865114,24.147525
8752,4,119.652276,24.282125
8752,4,118.945695,24.016534
8752,4,118.946726,24.010168
8752,4,119.325531,24.826334
8752,4,119.478091,24.674806
8752,4,119.240315,24.284182
8752,4,119.604287,24.475273
8752,4,118.890273,23.974329
8752,4,119.69812,24.60884
8760,4,119.617748,24.279104
8760,4,118.994982,24.811411
8760,4,118.737256,23.882536
8760,4,118.702017,24.438414
8760,4,119.018513,24.132818
8760,4,118.892002,24.00151
8760,4,118.514762,24.354039
8760,4,119.149612,24.008687
8760,4,118.868148,24.14824
8760,4,119.655103,24.28505
8760,4,118.947102,24.017022
8760,4,118.94868,24.010813
8760,4,119.305038,24.767691
8760,4,119.476726,24.672758
8760,4,119.23645,24.282468
8760,4,119.297588,24.003182
8760,4,119.601933,24.471731
8760,4,119.697268,24.607363
8760,4,118.755526,23.788808
8768,4,119.617349,24.276868
8768,4,118.994228,24.811618
8768,4,118.741275,23.882234
8768,4,118.70571,24.438952
8768,4,119.019696,24.133356
8768,4,118.901214,24.003031
8768,4,118.515345,24.354793
8768,4,119.160578,24.01328
8768,4,118.869664,24.148788
8768,4,119.656533,24.286004
8768,4,118.94592,24.016943
8768,4,118.943502,24.009809
8768,4,119.303629,24.766446
8768,4,119.323322,24.822264
8768,4,119.475952,24.674565
8768,4,119.240013,24.28697
8768,4,119.293875,24.001191
8768,4,119.603323,24.477709
8768,4,118.888471,23.976478
8768,4,119.696725,24.608343
8776,4,119.617166,24.275232
8776,4,118.739057,23.881916
8776,4,118.70525,24.440242
8776,4,119.018558,24.133039
8776,4,118.891883,24.001671
8776,4,118.517477,24.354773
8776,4,119.156479,24.011267
8776,4,119.659028,24.288537
8776,4,118.950696,24.018109
8776,4,118.950507,24.011423
8776,4,119.302403,24.769423
8776,4,119.321411,24.827464
8776,4,119.474798,24.673243
8776,4,119.240618,24.289053
8776,4,119.299176,24.004438
8776,4,119.603027,24.479153
8776,4,118.893662,23.978488
8776,4,119.694767,24.601812
8776,4,118.752247,23.791295
8784,4,119.622111,24.280915
8784,4,118.992698,24.811182
8784,4,118.740882,23.88168
8784,4,118.706443,24.44129
8784,4,118.894653,24.002267
8784,4,118.513657,24.357746
8784,4,119.159872,24.012705
8784,4,118.868746,24.149236
8784,4,119.660036,24.288601
8784,4,118.948366,24.017649
8784,4,118.946135,24.010582
8784,4,119.319752,24.829624
8784,4,119.473987,24.674892
8784,4,119.240368,24.290264
8784,4,119.601119,24.476734
8784,4,118.883288,23.978116
8784,4,119.695146,24.606978
8784,4,118.759776,23.792513
8792,4,119.621974,24.279159
8792,4,118.99186,24.811566
8792,4,118.734266,23.88137
8792,4,118.705102,24.442575
8792,4,118.899638,24.00299
8792,4,118.519318,24.356058
8792,4,119.159134,24.012191
8792,4,118.870877,24.1499
8792,4,118.957069,24.019654
8792,4,118.945157,24.0105
8792,4,119.299888,24.765999
8792,4,119.319281,24.823602
8792,4,119.472698,24.673194
8792,4,119.234313,24.286765
8792,4,119.28891,23.998818
8792,4,119.602082,24.481323
8792,4,118.891941,23.980575
8792,4,119.693867,24.602952
8792,4,118.757776,23.793711
8800,4,119.621276,24.276626
8800,4,118.990955,24.81203
8800,4,118.737465,23.880999
8800,4,118.704406,24.443805
